complaint_id,complaint_text,area,type,filing_date,department,predicted_priority,status,area_eta,type_eta,resolved_days,resolution_date,predicted_priority_eta,rating,feedback_text,resolution_status,actual_cost,resolved_on,predicted_cost,actual_cost_anomaly,variance_flag,type_anomaly,area_anomaly,resolved_days_new,resolution_date_new,cost_difference,cost_diff_percent
C3980,"Tree fallen near Lane 35 in Nigdi, blocking road and footpath.",Nigdi,Tree Falling,2024-02-15,Urban Forestry and Landscaping Department,High,Resolved,Pashan,Sewage Overflow,86,2024-05-11,High,4,"Great service, very happy.",Completed,8089,2024-04-15,8161,False,No,Tree Falling,Nigdi,8,2024-02-23,72,0.0088224482293836
C3981,"Sewage overflow issue near Lane 5 in Wagholi, foul smell and waterlogging.",Wagholi,Sewage Problem,2024-01-20,Sewerage and Drainage Department,High,Resolved,Nanded,Garbage Issue,184,2024-07-22,Medium,3,It was okay.,In Progress,0,,72,True,No,Sewage Problem,Wagholi,10,2024-01-30,72,1.0
C3982,"Water leakage from pipeline near Lane 57 in Swargate, needs urgent attention.",Swargate,Water Issue,2024-04-05,Water Supply and Sanitation Department,High,Pending,Chinchwad,Sewage Overflow,253,2024-12-14,Low,4,"Resolved quickly, thanks!",Completed,6523,2024-10-15,6376,False,No,Water Issue,Swargate,0,,147,0.0230552070263488
C3983,"Uncollected garbage near Lane 45 in Kondhwa, causing health concerns.",Kondhwa,Garbage Issue,2024-03-15,Municipal Waste Management Department,Medium,In Progress,Parvati,Garbage Issue,160,2024-08-22,Medium,4,"Great service, very happy.",Completed,9529,2024-06-23,9056,False,Yes,Garbage Issue,Kondhwa,10,2024-03-25,473,0.0522305653710247
C3984,"Unauthorized parking near Lane 70 in Kondhwa, causing congestion.",Kondhwa,Illegal Parking,2024-02-19,Traffic and Transportation Department,Medium,Pending,Lohegaon,Road Damage,144,2024-07-12,Medium,4,Issue handled professionally.,Completed,6224,2024-10-11,6677,False,Yes,Illegal Parking,Kondhwa,0,,453,0.0678448404972292
C3985,"Frequent power cuts near Lane 21 in Kothrud, needs investigation.",Kothrud,Electricity Issue,2024-04-11,Electricity Distribution Department,High,Resolved,Camp,Tree Fall,204,2024-11-01,Medium,2,Very poor response.,Completed,4996,2024-09-02,4538,False,Yes,Electricity Issue,Kothrud,15,2024-04-26,458,0.1009255178492728
C3986,"Streetlights not working near Lane 61 in Pimpri, causing night-time hazards.",Pimpri,Streetlight Issue,2024-02-21,Urban Lighting and Infrastructure Department,Medium,Resolved,Shivajinagar,Tree Fall,184,2024-08-23,Medium,1,Not satisfied with the service.,Completed,6404,2024-01-07,6584,False,No,Streetlight Issue,Pimpri,10,2024-03-02,180,0.0273390036452004
C3987,"Tree fallen near Lane 56 in Thergaon, blocking road and footpath.",Thergaon,Tree Falling,2024-03-24,Urban Forestry and Landscaping Department,High,Resolved,Hadapsar,Illegal Construction,-36,2024-02-17,Low,5,"Resolved quickly, thanks!",Completed,7988,2024-11-23,7910,False,No,Tree Falling,Thergaon,23,2024-04-16,78,0.0098609355246523
C3988,"High noise levels from activities near Lane 64 in Aundh, disturbing peace.",Aundh,Noise Pollution,2024-02-03,Environmental Protection Department,Low,Resolved,Pimpri,Tree Fall,220,2024-09-10,Low,3,Average service.,Completed,5595,2024-02-23,5692,False,No,Noise Pollution,Aundh,25,2024-02-28,97,0.0170414617006324
C3989,"Unauthorized parking near Lane 16 in Shivajinagar, causing congestion.",Shivajinagar,Illegal Parking,2024-03-06,Traffic and Transportation Department,Medium,In Progress,Pimpri,Tree Fall,-56,2024-01-10,High,5,"Great service, very happy.",Completed,2938,2024-01-29,2614,False,Yes,Illegal Parking,Shivajinagar,1,2024-03-07,324,0.1239479724560061
C3990,"Uncollected garbage near Lane 31 in Kothrud, causing health concerns.",Kothrud,Garbage Issue,2024-04-10,Municipal Waste Management Department,Medium,Resolved,Kharadi,Tree Fall,238,2024-12-04,High,1,Had to follow up multiple times.,Completed,3841,2024-05-24,3869,False,No,Garbage Issue,Kothrud,9,2024-04-19,28,0.0072370121478418
C3991,"Water leakage from pipeline near Lane 70 in Kharadi, needs urgent attention.",Kharadi,Water Issue,2024-04-10,Water Supply and Sanitation Department,High,Resolved,Dhanori,Water Leakage,253,2024-12-19,High,2,Took some time but resolved.,Completed,4470,2024-12-30,4579,False,No,Water Issue,Kharadi,4,2024-04-14,109,0.0238043240882288
C3992,"Stray dogs causing fear near Lane 37 in Kothrud, especially for kids.",Kothrud,Animal Nuisance,2024-03-04,Animal Control and Welfare Department,Low,Resolved,Hadapsar,Noise Pollution,47,2024-04-20,High,4,Very satisfied with the resolution.,Completed,6607,2024-01-27,7072,False,Yes,Animal Nuisance,Kothrud,9,2024-03-13,465,0.0657522624434389
C3993,"Streetlights not working near Lane 7 in Hadapsar, causing night-time hazards.",Hadapsar,Streetlight Issue,2024-02-02,Urban Lighting and Infrastructure Department,Medium,In Progress,Pashan,Water Leakage,117,2024-05-29,High,3,It was okay.,Escalated,0,,-7,False,No,Streetlight Issue,Hadapsar,9,2024-02-11,7,-1.0
C3994,"Unauthorized parking near Lane 3 in Baner, causing congestion.",Baner,Illegal Parking,2024-01-03,Traffic and Transportation Department,Medium,In Progress,Dhanori,Water Leakage,353,2024-12-21,Low,5,"Great service, very happy.",Completed,6947,2024-09-16,6644,False,Yes,Illegal Parking,Baner,25,2024-01-28,303,0.0456050571944611
C3995,"Frequent power cuts near Lane 14 in Parvati, needs investigation.",Parvati,Electricity Issue,2024-03-24,Electricity Distribution Department,High,Pending,Karvenagar,Sewage Overflow,121,2024-07-23,Medium,4,Appreciate the fast response.,Completed,3884,2024-05-05,3993,False,No,Electricity Issue,Parvati,0,,109,0.0272977710994239
C3996,"Sewage overflow issue near Lane 68 in Thergaon, foul smell and waterlogging.",Thergaon,Sewage Problem,2024-02-11,Sewerage and Drainage Department,High,Pending,Karvenagar,Illegal Construction,150,2024-07-10,Medium,4,Issue handled professionally.,Completed,9807,2024-04-07,9883,False,No,Sewage Problem,Thergaon,0,,76,0.0076899726803602
C3997,"Frequent power cuts near Lane 29 in Balewadi, needs investigation.",Balewadi,Electricity Issue,2024-03-30,Electricity Distribution Department,High,Resolved,Lohegaon,Animal Nuisance,162,2024-09-08,High,1,Issue still persists.,Completed,1927,2025-01-12,2268,False,Yes,Electricity Issue,Balewadi,7,2024-04-06,341,0.150352733686067
C3998,"Unauthorized parking near Lane 68 in Koregaon Park, causing congestion.",Koregaon Park,Illegal Parking,2024-03-20,Traffic and Transportation Department,Medium,Resolved,Shivajinagar,Tree Fall,61,2024-05-20,Medium,4,Issue handled professionally.,Completed,3239,2024-10-19,3591,False,Yes,Illegal Parking,Koregaon Park,10,2024-03-30,352,0.0980228348649401
C3999,"Tree fallen near Lane 47 in Model Colony, blocking road and footpath.",Model Colony,Tree Falling,2024-02-26,Urban Forestry and Landscaping Department,High,Pending,Talegaon,Garbage Issue,171,2024-08-15,Low,5,Issue handled professionally.,Completed,6627,2025-02-26,6643,False,No,Tree Falling,Model Colony,0,,16,0.0024085503537558
C4000,"Tree fallen near Lane 70 in Bibwewadi, blocking road and footpath.",Bibwewadi,Tree Falling,2024-03-03,Urban Forestry and Landscaping Department,High,In Progress,Dhankawadi,Illegal Construction,253,2024-11-11,Medium,2,"Not bad, not great.",In Progress,0,,13,True,No,Tree Falling,Bibwewadi,14,2024-03-17,13,1.0
C4001,"High noise levels from activities near Lane 24 in Swargate, disturbing peace.",Swargate,Noise Pollution,2024-03-09,Environmental Protection Department,Low,Resolved,Balewadi,Water Leakage,89,2024-06-06,High,2,"Not bad, not great.",Rejected,0,,-479,False,Yes,Noise Pollution,Swargate,3,2024-03-12,479,-1.0
C4002,"Tree fallen near Lane 37 in Pimpri, blocking road and footpath.",Pimpri,Tree Falling,2024-03-20,Urban Forestry and Landscaping Department,High,Resolved,Baner,Tree Fall,93,2024-06-21,Medium,2,Took some time but resolved.,Completed,4487,2024-08-14,4098,False,Yes,Tree Falling,Pimpri,19,2024-04-08,389,0.0949243533430942
C4003,"Frequent power cuts near Lane 29 in Sinhagad Road, needs investigation.",Sinhagad Road,Electricity Issue,2024-01-06,Electricity Distribution Department,High,Pending,Bavdhan,Illegal Construction,59,2024-03-05,Low,4,Appreciate the fast response.,Completed,1971,2024-05-07,1527,False,Yes,Electricity Issue,Sinhagad Road,0,,444,0.2907662082514735
C4004,"Stray dogs causing fear near Lane 10 in Wanowrie, especially for kids.",Wanowrie,Animal Nuisance,2024-02-04,Animal Control and Welfare Department,Low,In Progress,Swargate,Garbage Issue,-32,2024-01-03,High,2,It was okay.,Completed,4528,2024-03-12,4093,False,Yes,Animal Nuisance,Wanowrie,6,2024-02-10,435,0.1062790129489372
C4005,"Frequent power cuts near Lane 58 in Koregaon Park, needs investigation.",Koregaon Park,Electricity Issue,2024-02-15,Electricity Distribution Department,High,Pending,Swargate,Road Damage,142,2024-07-06,Low,4,"Great service, very happy.",Completed,8191,2025-01-02,8532,False,Yes,Electricity Issue,Koregaon Park,0,,341,0.0399671823722456
C4006,"Tree fallen near Lane 27 in Balewadi, blocking road and footpath.",Balewadi,Tree Falling,2024-01-02,Urban Forestry and Landscaping Department,High,Pending,Vishrantwadi,Street Light,220,2024-08-09,Medium,4,"Great service, very happy.",Completed,3599,2024-12-19,3196,False,Yes,Tree Falling,Balewadi,0,,403,0.1260951188986233
C4007,"Stray dogs causing fear near Lane 44 in Kharadi, especially for kids.",Kharadi,Animal Nuisance,2024-02-26,Animal Control and Welfare Department,Low,Resolved,Sinhagad Road,Illegal Construction,69,2024-05-05,High,4,Appreciate the fast response.,Completed,8525,2024-03-17,8168,False,Yes,Animal Nuisance,Kharadi,4,2024-03-01,357,0.0437071498530852
C4008,"Stray dogs causing fear near Lane 51 in Kharadi, especially for kids.",Kharadi,Animal Nuisance,2024-02-21,Animal Control and Welfare Department,Low,Pending,Shivajinagar,Road Damage,-29,2024-01-23,High,4,Very satisfied with the resolution.,In Progress,0,,379,True,Yes,Animal Nuisance,Kharadi,0,,379,1.0
C4009,"Damaged road with potholes near Lane 24 in Thergaon, dangerous for vehicles.",Thergaon,Road Damage,2024-02-22,Public Works Department,High,Resolved,Vishrantwadi,Road Damage,95,2024-05-27,Low,4,Appreciate the fast response.,Completed,3923,2024-08-01,3857,False,No,Road Damage,Thergaon,28,2024-03-21,66,0.0171117448794399
C4010,"Unauthorized parking near Lane 49 in Aundh, causing congestion.",Aundh,Illegal Parking,2024-04-05,Traffic and Transportation Department,Medium,In Progress,Nigdi,Tree Fall,126,2024-08-09,High,4,Issue handled professionally.,Completed,4066,2024-01-23,4202,False,No,Illegal Parking,Aundh,7,2024-04-12,136,0.0323655402189433
C4011,"High noise levels from activities near Lane 40 in Pashan, disturbing peace.",Pashan,Noise Pollution,2024-01-31,Environmental Protection Department,Low,In Progress,Kharadi,Water Leakage,-4,2024-01-27,High,4,Very satisfied with the resolution.,Completed,925,2024-07-07,1103,False,No,Noise Pollution,Pashan,4,2024-02-04,178,0.1613780598368087
C4012,"High noise levels from activities near Lane 51 in Kharadi, disturbing peace.",Kharadi,Noise Pollution,2024-02-02,Environmental Protection Department,Low,Resolved,Lohegaon,Water Leakage,93,2024-05-05,High,5,"Resolved quickly, thanks!",Completed,3762,2024-12-08,3347,False,Yes,Noise Pollution,Kharadi,6,2024-02-08,415,0.1239916342993725
C4013,"Unauthorized parking near Lane 45 in Pimpri, causing congestion.",Pimpri,Illegal Parking,2024-03-10,Traffic and Transportation Department,Medium,Pending,Swargate,Water Leakage,123,2024-07-11,High,4,Appreciate the fast response.,Completed,1921,2024-10-04,2008,False,No,Illegal Parking,Pimpri,0,,87,0.0433266932270916
C4014,"Water leakage from pipeline near Lane 51 in Thergaon, needs urgent attention.",Thergaon,Water Issue,2024-03-22,Water Supply and Sanitation Department,High,Pending,Camp,Water Leakage,11,2024-04-02,Medium,5,Issue handled professionally.,Completed,4413,2024-08-09,4256,False,No,Water Issue,Thergaon,0,,157,0.0368890977443609
C4015,"Damaged road with potholes near Lane 19 in Wanowrie, dangerous for vehicles.",Wanowrie,Road Damage,2024-01-26,Public Works Department,High,Resolved,Wakad,Tree Fall,246,2024-09-28,High,5,"Resolved quickly, thanks!",Completed,1666,2024-08-15,2101,False,Yes,Road Damage,Wanowrie,2,2024-01-28,435,0.2070442646358876
C4016,"Sewage overflow issue near Lane 30 in Pimpri, foul smell and waterlogging.",Pimpri,Sewage Problem,2024-03-05,Sewerage and Drainage Department,High,In Progress,Lohegaon,Road Damage,218,2024-10-09,Medium,5,Appreciate the fast response.,Completed,4728,2024-03-03,4521,False,No,Sewage Problem,Pimpri,12,2024-03-17,207,0.0457863304578633
C4017,"High noise levels from activities near Lane 10 in Viman Nagar, disturbing peace.",Viman Nagar,Noise Pollution,2024-01-23,Environmental Protection Department,Low,Pending,Vishrantwadi,Illegal Construction,300,2024-11-18,Low,5,Appreciate the fast response.,Completed,7449,2024-08-03,7904,False,Yes,Noise Pollution,Viman Nagar,0,,455,0.0575657894736842
C4018,"Uncollected garbage near Lane 65 in Bibwewadi, causing health concerns.",Bibwewadi,Garbage Issue,2024-02-05,Municipal Waste Management Department,Medium,Pending,Hadapsar,Street Light,282,2024-11-13,Low,5,"Great service, very happy.",Completed,6397,2024-09-20,6467,False,No,Garbage Issue,Bibwewadi,0,,70,0.0108241843203958
C4019,"Frequent power cuts near Lane 28 in Bibwewadi, needs investigation.",Bibwewadi,Electricity Issue,2024-03-21,Electricity Distribution Department,High,Pending,Bavdhan,Drainage Problem,3,2024-03-24,Medium,5,Issue handled professionally.,Completed,6470,2024-08-09,6619,False,No,Electricity Issue,Bibwewadi,0,,149,0.0225109533162109
C4020,"Streetlights not working near Lane 19 in Chinchwad, causing night-time hazards.",Chinchwad,Streetlight Issue,2024-03-14,Urban Lighting and Infrastructure Department,Medium,In Progress,Aundh,Noise Pollution,67,2024-05-20,Medium,3,Average service.,Completed,2496,2024-01-02,2606,False,No,Streetlight Issue,Chinchwad,16,2024-03-30,110,0.0422102839600921
C4021,"Frequent power cuts near Lane 23 in Aundh, needs investigation.",Aundh,Electricity Issue,2024-02-07,Electricity Distribution Department,High,Resolved,Kothrud,Road Damage,273,2024-11-06,Low,2,Had to follow up multiple times.,Completed,7326,2025-02-08,7529,False,No,Electricity Issue,Aundh,23,2024-03-01,203,0.0269624120069066
C4022,"Stray dogs causing fear near Lane 6 in Balewadi, especially for kids.",Balewadi,Animal Nuisance,2024-03-03,Animal Control and Welfare Department,Low,In Progress,Dhanori,Street Light,-27,2024-02-05,Medium,3,Neutral experience.,Escalated,0,,-258,False,No,Animal Nuisance,Balewadi,19,2024-03-22,258,-1.0
C4023,"Uncollected garbage near Lane 18 in NIBM Road, causing health concerns.",NIBM Road,Garbage Issue,2024-02-15,Municipal Waste Management Department,Medium,In Progress,Swargate,Sewage Overflow,176,2024-08-09,Medium,4,Very satisfied with the resolution.,Completed,4537,2024-11-09,4867,False,Yes,Garbage Issue,NIBM Road,16,2024-03-02,330,0.067803575097596
C4024,"High noise levels from activities near Lane 1 in Swargate, disturbing peace.",Swargate,Noise Pollution,2024-01-19,Environmental Protection Department,Low,In Progress,Pashan,Tree Fall,111,2024-05-09,High,5,Appreciate the fast response.,Completed,2657,2024-05-01,2717,False,No,Noise Pollution,Swargate,9,2024-01-28,60,0.0220831799779168
C4025,"Unauthorized parking near Lane 52 in NIBM Road, causing congestion.",NIBM Road,Illegal Parking,2024-01-28,Traffic and Transportation Department,Medium,Pending,Lohegaon,Illegal Construction,152,2024-06-28,High,5,"Resolved quickly, thanks!",Completed,2319,2025-02-05,2778,False,Yes,Illegal Parking,NIBM Road,0,,459,0.1652267818574514
C4026,"High noise levels from activities near Lane 27 in Balewadi, disturbing peace.",Balewadi,Noise Pollution,2024-02-19,Environmental Protection Department,Low,Pending,Wakad,Road Damage,58,2024-04-17,High,5,"Resolved quickly, thanks!",In Progress,0,,-469,False,Yes,Noise Pollution,Balewadi,0,,469,-1.0
C4027,"Uncollected garbage near Lane 15 in Wanowrie, causing health concerns.",Wanowrie,Garbage Issue,2024-03-13,Municipal Waste Management Department,Medium,Resolved,Karvenagar,Animal Nuisance,202,2024-10-01,Low,5,"Resolved quickly, thanks!",Completed,4059,2024-07-09,3949,False,No,Garbage Issue,Wanowrie,24,2024-04-06,110,0.0278551532033426
C4028,"Unauthorized parking near Lane 30 in Viman Nagar, causing congestion.",Viman Nagar,Illegal Parking,2024-03-16,Traffic and Transportation Department,Medium,Pending,Bavdhan,Illegal Construction,178,2024-09-10,Medium,5,"Resolved quickly, thanks!",Completed,4354,2024-08-19,4130,False,No,Illegal Parking,Viman Nagar,0,,224,0.0542372881355932
C4029,"Streetlights not working near Lane 30 in Shivajinagar, causing night-time hazards.",Shivajinagar,Streetlight Issue,2024-02-05,Urban Lighting and Infrastructure Department,Medium,Resolved,Swargate,Water Leakage,184,2024-08-07,Low,4,"Great service, very happy.",Completed,3786,2024-10-05,3817,False,No,Streetlight Issue,Shivajinagar,20,2024-02-25,31,0.0081215614356824
C4030,"Unauthorized parking near Lane 53 in Kondhwa, causing congestion.",Kondhwa,Illegal Parking,2024-04-08,Traffic and Transportation Department,Medium,In Progress,Talegaon,Tree Fall,90,2024-07-07,Medium,4,Issue handled professionally.,Completed,2085,2025-03-26,1738,False,Yes,Illegal Parking,Kondhwa,14,2024-04-22,347,0.1996547756041427
C4031,"Streetlights not working near Lane 50 in Deccan, causing night-time hazards.",Deccan,Streetlight Issue,2024-02-22,Urban Lighting and Infrastructure Department,Medium,In Progress,Dhanori,Water Leakage,126,2024-06-27,Low,3,"Not bad, not great.",Rejected,0,,-118,False,No,Streetlight Issue,Deccan,25,2024-03-18,118,-1.0
C4032,"Tree fallen near Lane 13 in Thergaon, blocking road and footpath.",Thergaon,Tree Falling,2024-03-21,Urban Forestry and Landscaping Department,High,Pending,Kothrud,Garbage Issue,55,2024-05-15,High,5,Issue handled professionally.,Completed,4008,2024-09-16,3575,False,Yes,Tree Falling,Thergaon,0,,433,0.1211188811188811
